Época	Error de test	Error train	Array de pesos
0	0,333333333333	0,322222222222	
1	0,216666666667	0,188888888889	
2	0,116666666667	0,166666666667	
3	0,0666666666667	0,133333333333	
4	0,0666666666667	0,1	
5	0,05	0,0777777777778	
6	0,05	0,0777777777778	
7	0,05	0,0666666666667	
8	0,05	0,0555555555556	
9	0,05	0,0555555555556	
10	0,05	0,0555555555556	
11	0,05	0,0555555555556	
12	0,05	0,0555555555556	
13	0,05	0,0555555555556	
14	0,05	0,0444444444444	
15	0,05	0,0444444444444	
16	0,05	0,0444444444444	
17	0,05	0,0444444444444	
18	0,05	0,0444444444444	
19	0,05	0,0444444444444	
20	0,05	0,0444444444444	
21	0,05	0,0444444444444	
22	0,05	0,0444444444444	
23	0,05	0,0444444444444	
24	0,05	0,0444444444444	
25	0,05	0,0444444444444	
26	0,05	0,0444444444444	
27	0,05	0,0444444444444	
28	0,0666666666667	0,0444444444444	
29	0,0666666666667	0,0444444444444	
30	0,0666666666667	0,0555555555556	
31	0,0666666666667	0,0666666666667	
32	0,0666666666667	0,0666666666667	
33	0,0666666666667	0,0666666666667	
34	0,0666666666667	0,0666666666667	
35	0,0666666666667	0,0666666666667	
36	0,0666666666667	0,0666666666667	
37	0,0666666666667	0,0666666666667	
38	0,0666666666667	0,0666666666667	
39	0,0666666666667	0,0666666666667	
40	0,0666666666667	0,0666666666667	
41	0,0666666666667	0,0666666666667	
42	0,0666666666667	0,0666666666667	
43	0,0666666666667	0,0666666666667	
44	0,0666666666667	0,0666666666667	
45	0,0666666666667	0,0666666666667	
46	0,0666666666667	0,0666666666667	
47	0,0666666666667	0,0555555555556	
48	0,0666666666667	0,0555555555556	
49	0,0666666666667	0,0555555555556	
50	0,05	0,0555555555556	
51	0,05	0,0555555555556	
52	0,05	0,0555555555556	
53	0,05	0,0555555555556	
54	0,05	0,0555555555556	
55	0,05	0,0555555555556	
56	0,05	0,0555555555556	
57	0,05	0,0555555555556	
58	0,05	0,0555555555556	
59	0,05	0,0555555555556	
60	0,05	0,0555555555556	
61	0,05	0,0555555555556	
62	0,05	0,0555555555556	
63	0,05	0,0555555555556	
64	0,05	0,0555555555556	
65	0,05	0,0555555555556	
66	0,05	0,0555555555556	
67	0,05	0,0555555555556	
68	0,05	0,0555555555556	
69	0,05	0,0555555555556	
70	0,05	0,0555555555556	
71	0,05	0,0555555555556	
72	0,05	0,0555555555556	
73	0,05	0,0555555555556	
74	0,05	0,0555555555556	
75	0,05	0,0555555555556	
76	0,05	0,0555555555556	
77	0,05	0,0555555555556	
78	0,05	0,0555555555556	
79	0,05	0,0555555555556	
80	0,05	0,0555555555556	
81	0,05	0,0555555555556	
82	0,05	0,0555555555556	
83	0,05	0,0555555555556	
84	0,05	0,0555555555556	
85	0,05	0,0666666666667	
86	0,05	0,0666666666667	
87	0,05	0,0666666666667	
88	0,05	0,0666666666667	
89	0,05	0,0666666666667	
90	0,05	0,0666666666667	
91	0,05	0,0666666666667	
92	0,05	0,0666666666667	
93	0,05	0,0666666666667	
94	0,05	0,0666666666667	
95	0,05	0,0666666666667	
96	0,05	0,0666666666667	
97	0,05	0,0666666666667	
98	0,0333333333333	0,0666666666667	
99	0,0333333333333	0,0666666666667	
100	0,0333333333333	0,0666666666667	
101	0,0333333333333	0,0666666666667	
102	0,0333333333333	0,0666666666667	
103	0,0333333333333	0,0666666666667	
104	0,0333333333333	0,0666666666667	
105	0,0333333333333	0,0666666666667	
106	0,05	0,0666666666667	
107	0,05	0,0666666666667	
108	0,05	0,0666666666667	
109	0,05	0,0666666666667	
110	0,05	0,0666666666667	
111	0,05	0,0666666666667	
112	0,05	0,0666666666667	
113	0,05	0,0666666666667	
114	0,05	0,0666666666667	
115	0,0666666666667	0,0666666666667	
116	0,0666666666667	0,0666666666667	
117	0,0666666666667	0,0666666666667	
118	0,0666666666667	0,0777777777778	
119	0,0666666666667	0,0777777777778	
120	0,0666666666667	0,0777777777778	
