Época	Error cuadrático	Array de pesos
0	1,11530695751	
1	1,09735870209	
2	1,08223283503	
3	1,06940666819	
4	1,05843407206	
5	1,04894703925	
6	1,04064866189	
7	1,03330290121	
8	1,02672388051	
9	1,02076600479	
10	1,01531544468	
11	1,0102831089	
12	1,00559901667	
13	1,00120788566	
14	0,997065724414	
15	0,993137227002	
16	0,98939379362	
17	0,985812031533	
18	0,982372620339	
19	0,979059451432	
20	0,975858972916	
21	0,972759688075	
22	0,969751768643	
23	0,966826754058	
24	0,963977315356	
25	0,961197067922	
26	0,958480421418	
27	0,955822458234	
28	0,953218834036	
29	0,95066569558	
30	0,948159612216	
31	0,945697518302	
32	0,94327666447	
33	0,940894576116	
34	0,938549017857	
35	0,936237962963	
36	0,933959566975	
37	0,931712144866	
38	0,929494151226	
39	0,927304163036	
40	0,925140864682	
41	0,923003034889	
42	0,920889535347	
43	0,918799300776	
44	0,916731330277	
45	0,914684679782	
46	0,912658455478	
47	0,910651808073	
48	0,908663927807	
49	0,90669404011	
50	0,904741401829	
51	0,902805297946	
52	0,900885038736	
53	0,898979957303	
54	0,897089407444	
55	0,895212761812	
56	0,893349410315	
57	0,891498758756	
58	0,889660227644	
59	0,88783325119	
60	0,886017276432	
61	0,884211762497	
62	0,882416179964	
63	0,880630010325	
64	0,878852745525	
65	0,877083887571	
66	0,875322948202	
67	0,873569448611	
68	0,871822919202	
69	0,870082899398	
70	0,868348937466	
71	0,866620590377	
72	0,864897423685	
73	0,863179011422	
74	0,861464936011	
75	0,859754788189	
76	0,858048166938	
77	0,856344679428	
78	0,854643940964	
79	0,85294557493	
80	0,851249212751	
81	0,84955449384	
82	0,847861065558	
83	0,84616858317	
84	0,8444767098	
85	0,842785116383	
86	0,841093481624	
87	0,839401491943	
88	0,837708841431	
89	0,83601523179	
90	0,834320372286	
91	0,832623979686	
92	0,830925778202	
93	0,829225499425	
94	0,827522882264	
95	0,825817672881	
96	0,824109624615	
97	0,822398497917	
98	0,820684060274	
99	0,818966086136	
100	0,817244356833	
101	0,815518660505	
102	0,813788792012	
103	0,81205455286	
104	0,810315751111	
105	0,808572201303	
106	0,806823724362	
107	0,805070147516	
108	0,803311304208	
109	0,801547034007	
110	0,79977718252	
111	0,798001601303	
112	0,796220147772	
113	0,794432685112	
114	0,792639082192	
115	0,790839213468	
116	0,789032958903	
117	0,787220203872	
118	0,785400839077	
119	0,783574760455	
120	0,781741869098	
121	0,779902071159	
122	0,778055277773	
123	0,776201404966	
124	0,774340373578	
125	0,772472109174	
126	0,770596541967	
127	0,768713606736	
128	0,766823242747	
129	0,764925393672	
130	0,763020007519	
131	0,761107036552	
132	0,759186437217	
133	0,757258170071	
134	0,755322199713	
135	0,753378494711	
136	0,751427027536	
137	0,749467774493	
138	0,747500715663	
139	0,74552583483	
140	0,743543119429	
141	0,741552560477	
142	0,739554152522	
143	0,73754789358	
144	0,735533785084	
145	0,733511831826	
146	0,731482041908	
147	0,729444426688	
148	0,727399000734	
149	0,725345781771	
150	0,723284790641	
151	0,721216051252	
152	0,719139590535	
153	0,717055438405	
154	0,714963627716	
155	0,712864194224	
156	0,710757176545	
157	0,708642616119	
158	0,706520557177	
159	0,704391046698	
160	0,702254134381	
161	0,700109872611	
162	0,697958316423	
163	0,695799523473	
164	0,69363355401	
165	0,69146047084	
166	0,689280339302	
167	0,687093227236	
168	0,684899204959	
169	0,682698345232	
170	0,680490723241	
171	0,678276416563	
172	0,676055505145	
173	0,673828071274	
174	0,671594199558	
175	0,669353976894	
176	0,667107492446	
177	0,664854837622	
178	0,662596106046	
