Época	Error de test	Error train	Array de pesos
0	0,0394265232975	0,0327380952381	
1	0,0394265232975	0,0297619047619	
2	0,0465949820789	0,0297619047619	
3	0,0465949820789	0,0297619047619	
4	0,0465949820789	0,0238095238095	
5	0,0465949820789	0,0238095238095	
6	0,0465949820789	0,0208333333333	
7	0,0465949820789	0,0178571428571	
8	0,0465949820789	0,0178571428571	
9	0,0465949820789	0,014880952381	
10	0,0465949820789	0,014880952381	
11	0,0465949820789	0,014880952381	
12	0,0465949820789	0,014880952381	
13	0,0465949820789	0,014880952381	
14	0,0465949820789	0,014880952381	
15	0,0465949820789	0,014880952381	
16	0,0465949820789	0,014880952381	
17	0,0465949820789	0,014880952381	
18	0,0465949820789	0,014880952381	
19	0,0465949820789	0,014880952381	
20	0,0465949820789	0,014880952381	
21	0,0465949820789	0,014880952381	
22	0,0465949820789	0,014880952381	
23	0,0501792114695	0,014880952381	
24	0,0501792114695	0,014880952381	
25	0,0537634408602	0,014880952381	
26	0,0537634408602	0,014880952381	
27	0,0537634408602	0,014880952381	
28	0,0537634408602	0,014880952381	
29	0,0537634408602	0,014880952381	
30	0,0537634408602	0,014880952381	
31	0,0537634408602	0,014880952381	
32	0,0537634408602	0,014880952381	
33	0,0537634408602	0,014880952381	
34	0,0537634408602	0,014880952381	
35	0,0537634408602	0,014880952381	
36	0,0537634408602	0,014880952381	
37	0,0537634408602	0,014880952381	
38	0,0537634408602	0,014880952381	
39	0,0537634408602	0,014880952381	
40	0,0537634408602	0,014880952381	
41	0,0573476702509	0,014880952381	
42	0,0573476702509	0,014880952381	
43	0,0573476702509	0,014880952381	
44	0,0573476702509	0,014880952381	
45	0,0573476702509	0,014880952381	
46	0,0573476702509	0,014880952381	
47	0,0573476702509	0,014880952381	
48	0,0573476702509	0,014880952381	
49	0,0573476702509	0,014880952381	
50	0,0573476702509	0,014880952381	
51	0,0573476702509	0,014880952381	
52	0,0573476702509	0,014880952381	
53	0,0573476702509	0,014880952381	
54	0,0573476702509	0,014880952381	
55	0,0573476702509	0,014880952381	
56	0,0573476702509	0,014880952381	
57	0,0573476702509	0,014880952381	
58	0,0573476702509	0,014880952381	
59	0,0573476702509	0,014880952381	
60	0,0573476702509	0,0119047619048	
61	0,0573476702509	0,0119047619048	
62	0,0573476702509	0,0119047619048	
63	0,0573476702509	0,0119047619048	
64	0,0573476702509	0,0119047619048	
65	0,0573476702509	0,0119047619048	
66	0,0573476702509	0,0119047619048	
67	0,0573476702509	0,0119047619048	
68	0,0573476702509	0,0119047619048	
69	0,0573476702509	0,0119047619048	
70	0,0573476702509	0,0119047619048	
71	0,0573476702509	0,0119047619048	
72	0,0573476702509	0,0119047619048	
73	0,0573476702509	0,0119047619048	
74	0,0573476702509	0,0119047619048	
75	0,0573476702509	0,0119047619048	
76	0,0573476702509	0,0119047619048	
77	0,0573476702509	0,0119047619048	
78	0,0573476702509	0,0119047619048	
79	0,0573476702509	0,0119047619048	
80	0,0573476702509	0,0119047619048	
81	0,0573476702509	0,0119047619048	
82	0,0573476702509	0,0119047619048	
83	0,0573476702509	0,0119047619048	
84	0,0573476702509	0,0119047619048	
85	0,0573476702509	0,0119047619048	
86	0,0573476702509	0,0119047619048	
87	0,0573476702509	0,0119047619048	
88	0,0573476702509	0,0119047619048	
89	0,0573476702509	0,0119047619048	
90	0,0573476702509	0,0119047619048	
91	0,0573476702509	0,0119047619048	
92	0,0573476702509	0,0119047619048	
93	0,0573476702509	0,0119047619048	
94	0,0573476702509	0,0119047619048	
95	0,0573476702509	0,0119047619048	
96	0,0573476702509	0,0119047619048	
97	0,0573476702509	0,0119047619048	
98	0,0573476702509	0,0119047619048	
99	0,0573476702509	0,0119047619048	
100	0,0573476702509	0,0119047619048	
101	0,0573476702509	0,0119047619048	
102	0,0573476702509	0,0119047619048	
103	0,0573476702509	0,00892857142857	
104	0,0573476702509	0,00892857142857	
105	0,0573476702509	0,00892857142857	
106	0,0573476702509	0,00892857142857	
107	0,0573476702509	0,00892857142857	
108	0,0573476702509	0,00892857142857	
109	0,0573476702509	0,00892857142857	
110	0,0573476702509	0,00892857142857	
111	0,0573476702509	0,00892857142857	
112	0,0573476702509	0,00892857142857	
113	0,0573476702509	0,00892857142857	
114	0,0573476702509	0,00892857142857	
115	0,0573476702509	0,00892857142857	
116	0,0573476702509	0,00892857142857	
117	0,0573476702509	0,00892857142857	
118	0,0573476702509	0,00892857142857	
119	0,0573476702509	0,00892857142857	
120	0,0573476702509	0,00892857142857	
121	0,0573476702509	0,00892857142857	
122	0,0573476702509	0,00892857142857	
123	0,0573476702509	0,00892857142857	
124	0,0573476702509	0,00892857142857	
125	0,0573476702509	0,00892857142857	
126	0,0573476702509	0,00892857142857	
127	0,0573476702509	0,00892857142857	
128	0,0573476702509	0,00892857142857	
129	0,0573476702509	0,00892857142857	
130	0,0573476702509	0,00892857142857	
131	0,0573476702509	0,00892857142857	
132	0,0573476702509	0,00892857142857	
133	0,0573476702509	0,00892857142857	
134	0,0573476702509	0,00892857142857	
135	0,0573476702509	0,00892857142857	
