Época	Error cuadrático	Array de pesos
0	0,839088736192	
1	0,838762791237	
2	0,838437244693	
3	0,838112095788	
4	0,837787343751	
5	0,837462987813	
6	0,837139027206	
7	0,836815461161	
8	0,836492288911	
9	0,836169509693	
10	0,83584712274	
11	0,83552512729	
12	0,835203522581	
13	0,834882307851	
14	0,83456148234	
15	0,834241045289	
16	0,83392099594	
17	0,833601333536	
18	0,833282057321	
19	0,832963166541	
20	0,832644660442	
21	0,83232653827	
22	0,832008799275	
23	0,831691442706	
24	0,831374467813	
25	0,831057873848	
26	0,830741660064	
27	0,830425825714	
28	0,830110370054	
29	0,829795292339	
30	0,829480591826	
31	0,829166267773	
32	0,82885231944	
33	0,828538746086	
34	0,828225546973	
35	0,827912721364	
36	0,82760026852	
37	0,827288187708	
38	0,826976478193	
39	0,82666513924	
40	0,826354170119	
41	0,826043570097	
42	0,825733338445	
43	0,825423474434	
44	0,825113977335	
45	0,824804846422	
46	0,824496080968	
47	0,82418768025	
48	0,823879643543	
49	0,823571970125	
50	0,823264659274	
51	0,82295771027	
52	0,822651122394	
53	0,822344894926	
54	0,822039027151	
55	0,821733518351	
56	0,821428367812	
57	0,821123574819	
58	0,820819138661	
59	0,820515058624	
60	0,820211333999	
61	0,819907964075	
62	0,819604948144	
63	0,819302285499	
64	0,818999975432	
65	0,818698017239	
66	0,818396410215	
67	0,818095153657	
68	0,817794246864	
69	0,817493689133	
70	0,817193479765	
71	0,816893618061	
72	0,816594103323	
73	0,816294934854	
74	0,815996111959	
75	0,815697633943	
76	0,815399500113	
77	0,815101709776	
78	0,81480426224	
79	0,814507156816	
80	0,814210392814	
81	0,813913969546	
82	0,813617886326	
83	0,813322142466	
84	0,813026737282	
85	0,81273167009	
86	0,812436940208	
87	0,812142546954	
88	0,811848489647	
89	0,811554767607	
90	0,811261380157	
91	0,810968326618	
92	0,810675606314	
93	0,810383218571	
94	0,810091162714	
95	0,809799438069	
96	0,809508043965	
97	0,809216979732	
98	0,808926244698	
99	0,808635838195	
100	0,808345759555	
101	0,808056008113	
102	0,807766583201	
103	0,807477484156	
104	0,807188710314	
105	0,806900261013	
106	0,806612135591	
107	0,806324333388	
108	0,806036853746	
109	0,805749696005	
110	0,805462859509	
111	0,805176343601	
112	0,804890147628	
113	0,804604270934	
114	0,804318712868	
115	0,804033472777	
116	0,803748550011	
117	0,803463943921	
118	0,803179653857	
119	0,802895679173	
120	0,802612019221	
121	0,802328673357	
122	0,802045640937	
123	0,801762921316	
124	0,801480513854	
125	0,801198417908	
126	0,800916632839	
127	0,800635158009	
128	0,800353992778	
129	0,80007313651	
130	0,79979258857	
131	0,799512348323	
132	0,799232415135	
133	0,798952788373	
134	0,798673467406	
135	0,798394451603	
136	0,798115740336	
137	0,797837332975	
138	0,797559228893	
139	0,797281427465	
140	0,797003928064	
141	0,796726730067	
142	0,79644983285	
143	0,796173235792	
144	0,795896938272	
145	0,795620939669	
146	0,795345239365	
147	0,795069836741	
148	0,794794731182	
149	0,794519922071	
150	0,794245408793	
151	0,793971190735	
152	0,793697267285	
153	0,79342363783	
154	0,793150301761	
155	0,792877258467	
156	0,792604507341	
157	0,792332047775	
158	0,792059879162	
159	0,791788000898	
160	0,791516412377	
161	0,791245112998	
162	0,790974102157	
163	0,790703379254	
164	0,790432943688	
165	0,790162794861	
166	0,789892932174	
167	0,78962335503	
168	0,789354062834	
169	0,789085054991	
170	0,788816330906	
171	0,788547889987	
172	0,788279731642	
173	0,78801185528	
174	0,787744260312	
175	0,787476946148	
176	0,787209912202	
177	0,786943157886	
178	0,786676682615	
179	0,786410485805	
180	0,786144566871	
181	0,785878925231	
182	0,785613560304	
183	0,785348471509	
184	0,785083658266	
185	0,784819119998	
186	0,784554856127	
187	0,784290866076	
188	0,78402714927	
189	0,783763705135	
190	0,783500533098	
191	0,783237632585	
192	0,782975003026	
193	0,782712643851	
194	0,78245055449	
195	0,782188734375	
196	0,781927182938	
197	0,781665899614	
198	0,781404883838	
199	0,781144135044	
200	0,78088365267	
201	0,780623436155	
202	0,780363484935	
203	0,780103798453	
204	0,779844376147	
205	0,779585217461	
206	0,779326321836	
207	0,779067688718	
208	0,77880931755	
209	0,778551207779	
210	0,778293358851	
211	0,778035770215	
212	0,777778441319	
213	0,777521371613	
214	0,777264560548	
215	0,777008007576	
216	0,77675171215	
217	0,776495673723	
218	0,776239891751	
219	0,775984365689	
220	0,775729094995	
221	0,775474079126	
222	0,77521931754	
223	0,774964809699	
224	0,774710555061	
225	0,774456553091	
226	0,774202803249	
227	0,773949305	
228	0,773696057809	
229	0,773443061142	
230	0,773190314465	
231	0,772937817245	
232	0,772685568953	
233	0,772433569056	
234	0,772181817027	
235	0,771930312336	
236	0,771679054456	
237	0,771428042861	
238	0,771177277026	
239	0,770926756425	
240	0,770676480536	
241	0,770426448836	
242	0,770176660804	
243	0,769927115918	
244	0,76967781366	
245	0,76942875351	
246	0,769179934951	
247	0,768931357466	
248	0,768683020541	
249	0,768434923658	
250	0,768187066306	
251	0,767939447972	
252	0,767692068142	
253	0,767444926307	
254	0,767198021957	
255	0,766951354582	
256	0,766704923674	
257	0,766458728727	
258	0,766212769234	
259	0,76596704469	
260	0,765721554592	
261	0,765476298435	
262	0,765231275717	
263	0,764986485937	
264	0,764741928595	
265	0,764497603191	
266	0,764253509227	
267	0,764009646205	
268	0,763766013628	
