Época	Error cuadrático	Array de pesos
0	1,10200648852	
1	1,1015780145	
2	1,10114978345	
3	1,10072179754	
4	1,10029405889	
5	1,09986656966	
6	1,09943933197	
7	1,09901234795	
8	1,09858561974	
9	1,09815914945	
10	1,0977329392	
11	1,0973069911	
12	1,09688130727	
13	1,09645588979	
14	1,09603074078	
15	1,09560586231	
16	1,09518125649	
17	1,09475692538	
18	1,09433287108	
19	1,09390909565	
20	1,09348560115	
21	1,09306238964	
22	1,09263946319	
23	1,09221682384	
24	1,09179447364	
25	1,09137241462	
26	1,09095064881	
27	1,09052917824	
28	1,09010800493	
29	1,0896871309	
30	1,08926655815	
31	1,08884628868	
32	1,08842632449	
33	1,08800666756	
34	1,08758731988	
35	1,08716828343	
36	1,08674956018	
37	1,08633115207	
38	1,08591306108	
39	1,08549528915	
40	1,08507783823	
41	1,08466071023	
42	1,08424390711	
43	1,08382743077	
44	1,08341128313	
45	1,08299546609	
46	1,08257998156	
47	1,08216483142	
48	1,08175001757	
49	1,08133554187	
50	1,0809214062	
51	1,08050761242	
52	1,08009416238	
53	1,07968105792	
54	1,0792683009	
55	1,07885589313	
56	1,07844383643	
57	1,07803213263	
58	1,07762078354	
59	1,07720979093	
60	1,07679915662	
61	1,07638888238	
62	1,07597896997	
63	1,07556942118	
64	1,07516023775	
65	1,07475142143	
66	1,07434297397	
67	1,07393489709	
68	1,07352719252	
69	1,07311986196	
70	1,07271290713	
71	1,07230632972	
72	1,07190013142	
73	1,0714943139	
74	1,07108887884	
75	1,07068382789	
76	1,07027916271	
77	1,06987488494	
78	1,06947099621	
79	1,06906749815	
80	1,06866439236	
81	1,06826168046	
82	1,06785936405	
83	1,06745744469	
84	1,06705592398	
85	1,06665480349	
86	1,06625408476	
87	1,06585376934	
88	1,06545385878	
89	1,06505435461	
90	1,06465525834	
91	1,06425657148	
92	1,06385829553	
93	1,06346043199	
94	1,06306298233	
95	1,06266594801	
96	1,06226933051	
97	1,06187313127	
98	1,06147735173	
99	1,06108199332	
100	1,06068705746	
101	1,06029254556	
102	1,05989845901	
103	1,05950479922	
104	1,05911156755	
105	1,05871876537	
106	1,05832639405	
107	1,05793445493	
108	1,05754294935	
109	1,05715187863	
110	1,05676124409	
111	1,05637104704	
112	1,05598128878	
113	1,05559197058	
114	1,05520309373	
115	1,05481465948	
116	1,0544266691	
117	1,05403912381	
118	1,05365202486	
119	1,05326537347	
120	1,05287917084	
121	1,05249341819	
122	1,05210811668	
123	1,05172326751	
124	1,05133887185	
125	1,05095493084	
126	1,05057144564	
127	1,05018841737	
128	1,04980584718	
129	1,04942373615	
130	1,04904208541	
131	1,04866089605	
132	1,04828016913	
133	1,04789990574	
134	1,04752010693	
135	1,04714077374	
136	1,04676190723	
137	1,0463835084	
138	1,04600557828	
139	1,04562811788	
140	1,04525112817	
141	1,04487461015	
142	1,04449856479	
143	1,04412299305	
144	1,04374789587	
145	1,04337327419	
146	1,04299912894	
147	1,04262546103	
148	1,04225227138	
149	1,04187956086	
150	1,04150733037	
151	1,04113558078	
152	1,04076431295	
153	1,04039352772	
154	1,04002322593	
155	1,03965340841	
156	1,03928407598	
157	1,03891522944	
158	1,03854686959	
159	1,0381789972	
160	1,03781161305	
161	1,0374447179	
162	1,0370783125	
163	1,03671239758	
164	1,03634697388	
165	1,03598204212	
166	1,03561760298	
167	1,03525365718	
168	1,03489020539	
169	1,03452724829	
170	1,03416478653	
171	1,03380282077	
172	1,03344135164	
173	1,03308037978	
174	1,0327199058	
175	1,03235993031	
176	1,0320004539	
177	1,03164147716	
178	1,03128300066	
