Época	Error cuadrático	Array de pesos
0	0,85312292707	
1	0,852784018934	
2	0,852445744873	
3	0,85210810355	
4	0,851771093631	
5	0,851434713782	
6	0,851098962671	
7	0,850763838969	
8	0,850429341348	
9	0,850095468482	
10	0,849762219046	
11	0,849429591719	
12	0,84909758518	
13	0,848766198109	
14	0,848435429191	
15	0,84810527711	
16	0,847775740552	
17	0,847446818208	
18	0,847118508767	
19	0,846790810921	
20	0,846463723365	
21	0,846137244796	
22	0,845811373912	
23	0,845486109411	
24	0,845161449997	
25	0,844837394373	
26	0,844513941245	
27	0,844191089321	
28	0,843868837309	
29	0,843547183922	
30	0,843226127873	
31	0,842905667878	
32	0,842585802653	
33	0,842266530917	
34	0,841947851393	
35	0,841629762803	
36	0,841312263872	
37	0,840995353327	
38	0,840679029898	
39	0,840363292314	
40	0,84004813931	
41	0,83973356962	
42	0,83941958198	
43	0,839106175131	
44	0,838793347811	
45	0,838481098765	
46	0,838169426738	
47	0,837858330475	
48	0,837547808727	
49	0,837237860243	
50	0,836928483776	
51	0,836619678082	
52	0,836311441917	
53	0,83600377404	
54	0,835696673212	
55	0,835390138195	
56	0,835084167756	
57	0,83477876066	
58	0,834473915676	
59	0,834169631576	
60	0,833865907133	
61	0,833562741122	
62	0,833260132319	
63	0,832958079505	
64	0,832656581459	
65	0,832355636966	
66	0,832055244811	
67	0,831755403781	
68	0,831456112665	
69	0,831157370255	
70	0,830859175345	
71	0,830561526729	
72	0,830264423207	
73	0,829967863576	
74	0,82967184664	
75	0,829376371201	
76	0,829081436067	
77	0,828787040044	
78	0,828493181943	
79	0,828199860576	
80	0,827907074757	
81	0,827614823302	
82	0,827323105031	
83	0,827031918762	
84	0,82674126332	
85	0,826451137527	
86	0,826161540212	
87	0,825872470203	
88	0,82558392633	
89	0,825295907426	
90	0,825008412328	
91	0,824721439871	
92	0,824434988895	
93	0,824149058242	
94	0,823863646754	
95	0,823578753278	
96	0,82329437666	
97	0,823010515751	
98	0,822727169403	
99	0,822444336469	
100	0,822162015805	
101	0,821880206269	
102	0,821598906722	
103	0,821318116026	
104	0,821037833045	
105	0,820758056646	
106	0,820478785697	
107	0,82020001907	
108	0,819921755636	
109	0,819643994272	
110	0,819366733853	
111	0,81908997326	
112	0,818813711372	
113	0,818537947075	
114	0,818262679252	
115	0,817987906792	
116	0,817713628585	
117	0,817439843521	
118	0,817166550496	
119	0,816893748405	
120	0,816621436145	
121	0,816349612618	
122	0,816078276726	
123	0,815807427372	
124	0,815537063464	
125	0,815267183911	
126	0,814997787622	
127	0,814728873511	
128	0,814460440492	
129	0,814192487483	
130	0,813925013403	
131	0,813658017173	
132	0,813391497717	
133	0,813125453959	
134	0,812859884828	
135	0,812594789254	
136	0,812330166167	
137	0,812066014502	
138	0,811802333194	
139	0,811539121183	
140	0,811276377407	
141	0,81101410081	
142	0,810752290335	
143	0,81049094493	
