Época	Error cuadrático	Array de pesos
0	1,14677869027	
1	1,14563010773	
2	1,1444835586	
3	1,14333904357	
4	1,14219656327	
5	1,14105611833	
6	1,13991770929	
7	1,13878133669	
8	1,137647001	
9	1,13651470267	
10	1,13538444209	
11	1,13425621962	
12	1,13313003558	
13	1,13200589025	
14	1,13088378386	
15	1,12976371662	
16	1,12864568867	
17	1,12752970015	
18	1,12641575113	
19	1,12530384165	
20	1,12419397171	
21	1,12308614128	
22	1,12198035027	
23	1,12087659858	
24	1,11977488605	
25	1,11867521249	
26	1,11757757768	
27	1,11648198134	
28	1,11538842317	
29	1,11429690284	
30	1,11320741997	
31	1,11211997414	
32	1,1110345649	
33	1,10995119176	
34	1,10886985421	
35	1,10779055167	
36	1,10671328357	
37	1,10563804926	
38	1,10456484809	
39	1,10349367934	
40	1,10242454229	
41	1,10135743617	
42	1,10029236016	
43	1,09922931343	
44	1,09816829511	
45	1,09710930429	
46	1,09605234002	
47	1,09499740134	
48	1,09394448724	
49	1,09289359667	
50	1,09184472857	
51	1,09079788182	
52	1,08975305529	
53	1,08871024781	
54	1,08766945817	
55	1,08663068515	
56	1,08559392747	
57	1,08455918384	
58	1,08352645294	
59	1,08249573339	
60	1,08146702382	
61	1,08044032281	
62	1,0794156289	
63	1,07839294061	
64	1,07737225644	
65	1,07635357484	
66	1,07533689425	
67	1,07432221307	
68	1,07330952968	
69	1,07229884241	
70	1,07129014959	
71	1,0702834495	
72	1,06927874041	
73	1,06827602055	
74	1,06727528812	
75	1,0662765413	
76	1,06527977824	
77	1,06428499706	
78	1,06329219587	
79	1,06230137273	
80	1,06131252569	
81	1,06032565277	
82	1,05934075196	
83	1,05835782123	
84	1,05737685851	
85	1,05639786173	
86	1,05542082879	
87	1,05444575753	
88	1,05347264582	
89	1,05250149147	
90	1,05153229226	
91	1,05056504599	
92	1,04959975038	
93	1,04863640317	
94	1,04767500206	
95	1,04671554472	
96	1,04575802881	
97	1,04480245196	
98	1,04384881179	
99	1,04289710588	
100	1,0419473318	
101	1,04099948709	
102	1,04005356928	
103	1,03910957587	
104	1,03816750434	
105	1,03722735216	
106	1,03628911676	
107	1,03535279556	
108	1,03441838596	
109	1,03348588535	
110	1,03255529108	
111	1,03162660049	
112	1,03069981091	
113	1,02977491964	
114	1,02885192396	
115	1,02793082113	
116	1,02701160841	
117	1,02609428301	
118	1,02517884216	
119	1,02426528304	
120	1,02335360283	
121	1,02244379869	
122	1,02153586775	
123	1,02062980714	
124	1,01972561396	
125	1,01882328531	
126	1,01792281826	
127	1,01702420986	
128	1,01612745715	
129	1,01523255717	
130	1,01433950692	
131	1,0134483034	
132	1,01255894358	
133	1,01167142443	
134	1,0107857429	
135	1,00990189592	
136	1,00901988042	
137	1,00813969329	
138	1,00726133143	
139	1,00638479173	
140	1,00551007104	
141	1,00463716621	
142	1,00376607408	
143	1,00289679149	
144	1,00202931523	
145	1,00116364211	
146	1,00029976891	
147	0,999437692414	
148	0,998577409378	
149	0,997718916553	
150	0,996862210677	
151	0,996007288477	
152	0,995154146668	
153	0,994302781954	
154	0,993453191028	
155	0,992605370571	
156	0,991759317257	
157	0,990915027744	
158	0,990072498683	
159	0,989231726716	
160	0,988392708471	
161	0,987555440569	
162	0,986719919622	
163	0,985886142229	
164	0,985054104984	
165	0,984223804468	
166	0,983395237256	
167	0,982568399913	
168	0,981743288994	
169	0,980919901048	
170	0,980098232613	
171	0,979278280222	
172	0,978460040398	
173	0,977643509655	
174	0,976828684502	
175	0,97601556144	
176	0,97520413696	
177	0,974394407549	
178	0,973586369685	
179	0,972780019841	
180	0,97197535448	
181	0,971172370062	
182	0,970371063039	
183	0,969571429857	
184	0,968773466955	
185	0,967977170766	
186	0,96718253772	
187	0,966389564237	
188	0,965598246735	
189	0,964808581626	
190	0,964020565314	
191	0,963234194201	
192	0,962449464684	
193	0,961666373153	
194	0,960884915995	
195	0,960105089592	
196	0,959326890321	
197	0,958550314557	
198	0,957775358669	
199	0,957002019022	
200	0,956230291977	
201	0,955460173892	
202	0,954691661123	
203	0,953924750019	
204	0,953159436928	
205	0,952395718195	
206	0,951633590161	
207	0,950873049164	
208	0,950114091541	
209	0,949356713624	
210	0,948600911743	
211	0,947846682228	
212	0,947094021404	
213	0,946342925594	
214	0,94559339112	
215	0,944845414303	
216	0,944098991459	
217	0,943354118906	
218	0,942610792958	
219	0,941869009928	
220	0,941128766129	
221	0,940390057871	
222	0,939652881464	
223	0,938917233217	
224	0,938183109438	
225	0,937450506434	
226	0,936719420512	
227	0,935989847977	
228	0,935261785136	
229	0,934535228293	
230	0,933810173753	
231	0,933086617823	
232	0,932364556806	
233	0,931643987007	
234	0,930924904734	
235	0,93020730629	
236	0,929491187982	
237	0,928776546117	
238	0,928063377002	
239	0,927351676945	
240	0,926641442255	
241	0,925932669241	
242	0,925225354215	
243	0,924519493489	
244	0,923815083375	
245	0,923112120188	
246	0,922410600243	
247	0,921710519859	
248	0,921011875354	
249	0,920314663048	
250	0,919618879264	
251	0,918924520326	
252	0,91823158256	
253	0,917540062294	
254	0,916849955858	
255	0,916161259586	
256	0,915473969811	
257	0,914788082871	
258	0,914103595106	
259	0,913420502856	
260	0,912738802468	
261	0,912058490288	
262	0,911379562666	
263	0,910702015956	
264	0,910025846513	
265	0,909351050697	
266	0,908677624868	
267	0,908005565394	
268	0,907334868641	
269	0,906665530981	
270	0,90599754879	
271	0,905330918446	
272	0,904665636332	
273	0,904001698831	
274	0,903339102335	
275	0,902677843236	
276	0,902017917931	
277	0,901359322819	
278	0,900702054308	
279	0,900046108803	
280	0,899391482719	
281	0,898738172472	
282	0,898086174483	
283	0,897435485178	
284	0,896786100986	
285	0,89613801834	
286	0,89549123368	
287	0,894845743447	
288	0,894201544091	
289	0,893558632062	
290	0,892917003817	
291	0,892276655819	
292	0,891637584532	
293	0,890999786429	
294	0,890363257985	
295	0,889727995681	
296	0,889093996004	
297	0,888461255444	
298	0,887829770498	
299	0,887199537667	
300	0,886570553457	
301	0,88594281438	
302	0,885316316954	
303	0,884691057701	
304	0,884067033148	
305	0,88344423983	
306	0,882822674286	
307	0,882202333059	
308	0,8815832127	
309	0,880965309765	
310	0,880348620814	
311	0,879733142416	
312	0,879118871144	
313	0,878505803575	
314	0,877893936295	
315	0,877283265894	
316	0,876673788969	
317	0,876065502123	
318	0,875458401963	
319	0,874852485105	
320	0,874247748169	
321	0,873644187783	
322	0,873041800578	
323	0,872440583195	
324	0,87184053228	
325	0,871241644483	
326	0,870643916463	
327	0,870047344886	
328	0,86945192642	
329	0,868857657745	
330	0,868264535544	
331	0,867672556507	
332	0,867081717331	
333	0,86649201472	
334	0,865903445384	
335	0,865316006038	
336	0,864729693408	
337	0,864144504222	
338	0,863560435217	
339	0,862977483137	
340	0,862395644732	
341	0,86181491676	
342	0,861235295983	
343	0,860656779172	
344	0,860079363106	
345	0,859503044568	
346	0,858927820351	
347	0,858353687251	
348	0,857780642076	
349	0,857208681636	
350	0,856637802751	
351	0,856068002248	
352	0,855499276961	
353	0,854931623728	
354	0,8543650394	
355	0,853799520829	
356	0,853235064877	
357	0,852671668415	
358	0,852109328318	
359	0,85154804147	
360	0,850987804761	
361	0,85042861509	
362	0,849870469361	
363	0,849313364486	
364	0,848757297387	
365	0,84820226499	
366	0,847648264228	
367	0,847095292045	
368	0,846543345389	
369	0,845992421216	
370	0,845442516491	
371	0,844893628184	
372	0,844345753275	
373	0,84379888875	
374	0,843253031601	
375	0,84270817883	
376	0,842164327446	
377	0,841621474465	
378	0,841079616909	
379	0,840538751811	
380	0,839998876207	
381	0,839459987145	
382	0,838922081678	
383	0,838385156866	
384	0,837849209779	
385	0,837314237493	
386	0,836780237091	
387	0,836247205664	
388	0,835715140312	
389	0,835184038141	
390	0,834653896265	
391	0,834124711806	
392	0,833596481892	
393	0,833069203662	
394	0,832542874259	
395	0,832017490835	
396	0,831493050551	
397	0,830969550574	
398	0,830446988079	
399	0,829925360248	
400	0,829404664273	
401	0,82888489735	
402	0,828366056686	
403	0,827848139494	
404	0,827331142996	
405	0,826815064419	
406	0,826299901001	
407	0,825785649985	
408	0,825272308623	
409	0,824759874174	
410	0,824248343906	
411	0,823737715094	
412	0,823227985019	
413	0,822719150972	
414	0,82221121025	
415	0,82170416016	
416	0,821197998015	
417	0,820692721134	
418	0,820188326847	
419	0,819684812491	
420	0,819182175408	
421	0,818680412951	
422	0,818179522478	
423	0,817679501357	
424	0,817180346962	
425	0,816682056676	
426	0,816184627889	
427	0,815688057997	
428	0,815192344407	
429	0,814697484531	
430	0,814203475789	
431	0,813710315611	
432	0,813218001432	
433	0,812726530695	
434	0,812235900851	
435	0,81174610936	
436	0,811257153688	
437	0,810769031308	
438	0,810281739703	
439	0,809795276361	
440	0,80930963878	
441	0,808824824464	
442	0,808340830926	
443	0,807857655684	
444	0,807375296265	
445	0,806893750206	
446	0,806413015048	
447	0,805933088341	
448	0,805453967643	
449	0,804975650519	
450	0,80449813454	
451	0,804021417289	
452	0,803545496351	
453	0,803070369323	
454	0,802596033807	
455	0,802122487414	
456	0,80164972776	
457	0,801177752471	
458	0,80070655918	
459	0,800236145528	
460	0,79976650916	
461	0,799297647734	
462	0,79882955891	
463	0,798362240359	
464	0,797895689759	
465	0,797429904794	
466	0,796964883156	
467	0,796500622544	
468	0,796037120667	
469	0,795574375237	
470	0,795112383978	
471	0,794651144617	
472	0,794190654891	
473	0,793730912544	
474	0,793271915327	
