Época	Error de test	Error train	Array de pesos
0	0,0537634408602	0,0327380952381	
1	0,0501792114695	0,0297619047619	
2	0,0501792114695	0,0297619047619	
3	0,0501792114695	0,0297619047619	
4	0,0465949820789	0,0297619047619	
5	0,0465949820789	0,0297619047619	
6	0,0465949820789	0,0297619047619	
7	0,0465949820789	0,0297619047619	
8	0,0465949820789	0,0297619047619	
9	0,0465949820789	0,0267857142857	
10	0,0465949820789	0,0267857142857	
11	0,0465949820789	0,0267857142857	
12	0,0465949820789	0,0267857142857	
13	0,0465949820789	0,0267857142857	
14	0,0358422939068	0,0267857142857	
15	0,0358422939068	0,0267857142857	
