Época	Error cuadrático	Array de pesos
0	0,985443346486	
1	0,980238346365	
2	0,975073968431	
3	0,96995031555	
4	0,96486749205	
5	0,959825602482	
6	0,954824750397	
7	0,949865037145	
8	0,944946560708	
9	0,940069414555	
10	0,935233686553	
11	0,930439457913	
12	0,925686802188	
13	0,920975784327	
14	0,916306459782	
15	0,91167887368	
16	0,907093060056	
17	0,902549041147	
18	0,898046826763	
19	0,893586413712	
20	0,889167785303	
21	0,884790910917	
22	0,880455745635	
23	0,876162229952	
24	0,871910289537	
25	0,867699835075	
26	0,863530762159	
27	0,859402951249	
28	0,855316267692	
29	0,851270561792	
30	0,847265668936	
31	0,843301409772	
32	0,839377590432	
33	0,8354940028	
34	0,831650424821	
35	0,827846620848	
36	0,824082342022	
37	0,820357326686	
38	0,816671300823	
39	0,813023978522	
40	0,809415062464	
41	0,805844244424	
42	0,802311205795	
43	0,798815618116	
44	0,795357143617	
45	0,791935435766	
46	0,788550139825	
47	0,785200893401	
48	0,781887327009	
49	0,77860906462	
50	0,775365724214	
51	0,77215691832	
52	0,768982254559	
53	0,765841336166	
54	0,762733762511	
55	0,759659129604	
56	0,756617030588	
57	0,75360705622	
58	0,750628795339	
59	0,747681835313	
60	0,744765762477	
61	0,741880162556	
62	0,73902462106	
63	0,73619872368	
64	0,733402056653	
65	0,730634207114	
66	0,727894763436	
67	0,725183315547	
68	0,722499455233	
69	0,719842776422	
70	0,717212875458	
71	0,714609351349	
72	0,712031806005	
73	0,709479844466	
74	0,706953075098	
75	0,704451109794	
76	0,701973564147	
77	0,699520057613	
78	0,697090213665	
79	0,694683659922	
80	0,692300028281	
81	0,689938955026	
82	0,687600080928	
83	0,685283051335	
84	0,682987516248	
85	0,680713130394	
86	0,678459553284	
87	0,676226449256	
88	0,674013487526	
89	0,67182034221	
90	0,669646692356	
91	0,667492221957	
92	0,665356619963	
93	0,663239580282	
94	0,661140801777	
95	0,659059988262	
96	0,656996848481	
97	0,654951096092	
98	0,652922449643	
99	0,650910632543	
100	0,648915373027	
101	0,646936404125	
102	0,644973463614	
103	0,643026293983	
104	0,64109464238	
105	0,639178260568	
