Época	Error cuadrático	Array de pesos
0	1,15662131629	
1	1,14838544678	
2	1,14027789903	
3	1,13229866739	
4	1,12444762833	
5	1,11672454489	
6	1,1091290712	
7	1,10166075718	
8	1,09431905323	
9	1,08710331503	
10	1,08001280835	
11	1,07304671387	
12	1,06620413199	
13	1,05948408763	
14	1,05288553499	
15	1,04640736218	
16	1,04004839593	
17	1,03380740604	
18	1,02768310984	
19	1,02167417654	
20	1,0157792314	
21	1,00999685987	
22	1,00432561151	
23	0,99876400382	
24	0,993310525945	
25	0,987963642196	
26	0,982721795455	
27	0,977583410426	
28	0,972546896731	
29	0,967610651866	
30	0,962773064011	
31	0,958032514681	
32	0,953387381252	
33	0,948836039324	
34	0,944376864962	
35	0,94000823679	
36	0,935728537953	
37	0,931536157954	
38	0,92742949436	
39	0,923406954391	
40	0,919466956385	
41	0,915607931158	
42	0,911828323248	
43	0,908126592056	
44	0,904501212895	
45	0,900950677931	
46	0,897473497042	
47	0,894068198585	
48	0,89073333009	
49	0,887467458862	
50	0,884269172521	
51	0,881137079468	
52	0,878069809287	
53	0,875066013081	
54	0,872124363755	
55	0,869243556243	
56	0,866422307685	
57	0,863659357552	
58	0,860953467733	
59	0,85830342258	
60	0,855708028909	
61	0,853166115974	
62	0,850676535398	
63	0,84823816109	
64	0,845849889114	
65	0,843510637551	
66	0,841219346327	
67	0,838974977023	
68	0,836776512667	
69	0,834622957509	
70	0,832513336777	
71	0,830446696424	
72	0,828422102857	
73	0,826438642665	
74	0,824495422322	
75	0,822591567899	
76	0,820726224755	
77	0,81889855723	
78	0,817107748331	
79	0,815352999411	
80	0,81363352985	
81	0,811948576731	
82	0,81029739451	
83	0,808679254697	
84	0,807093445522	
85	0,805539271614	
86	0,80401605367	
87	0,802523128137	
88	0,801059846882	
89	0,799625576878	
90	0,798219699883	
91	0,796841612127	
92	0,795490723995	
93	0,794166459727	
94	0,792868257105	
95	0,791595567157	
96	0,79034785386	
97	0,789124593844	
98	0,787925276109	
99	0,786749401737	
100	0,785596483615	
101	0,78446604616	
102	0,78335762505	
103	0,782270766959	
104	0,781205029296	
105	0,780159979952	
106	0,779135197046	
107	0,778130268686	
108	0,777144792721	
109	0,776178376513	
110	0,775230636701	
111	0,774301198976	
112	0,773389697864	
113	0,772495776505	
114	0,771619086443	
115	0,770759287421	
116	0,769916047177	
117	0,769089041246	
118	0,768277952769	
119	0,767482472303	
120	0,766702297637	
121	0,765937133611	
122	0,765186691943	
123	0,764450691054	
124	0,763728855904	
125	0,763020917825	
126	0,762326614364	
127	0,761645689129	
128	0,760977891632	
129	0,760322977145	
130	0,759680706556	
131	0,759050846226	
132	0,758433167851	
133	0,757827448331	
134	0,757233469637	
135	0,756651018687	
136	0,756079887216	
137	0,755519871662	
138	0,754970773041	
139	0,754432396841	
140	0,7539045529	
141	0,753387055304	
142	0,752879722278	
143	0,752382376084	
144	0,751894842916	
145	0,751416952808	
146	0,750948539531	
147	0,750489440506	
148	0,750039496708	
149	0,749598552581	
150	0,749166455951	
151	0,748743057937	
152	0,748328212877	
153	0,747921778243	
154	0,747523614564	
155	0,747133585351	
156	0,746751557021	
157	0,746377398829	
158	0,746010982794	
159	0,745652183635	
160	0,745300878698	
161	0,744956947899	
162	0,744620273654	
163	0,744290740822	
164	0,743968236644	
165	0,743652650682	
166	0,743343874768	
167	0,743041802942	
168	0,742746331402	
169	0,74245735845	
170	0,742174784442	
171	0,741898511737	
172	0,741628444647	
173	0,741364489394	
174	0,74110655406	
175	0,740854548542	
176	0,74060838451	
177	0,740367975363	
178	0,740133236188	
179	0,739904083721	
180	0,739680436302	
181	0,739462213844	
182	0,739249337788	
183	0,739041731073	
184	0,738839318095	
185	0,738642024676	
186	0,738449778028	
187	0,73826250672	
188	0,738080140647	
189	0,737902610998	
190	0,737729850223	
191	0,737561792009	
192	0,737398371245	
193	0,737239523997	
194	0,737085187477	
195	0,736935300021	
196	0,736789801059	
197	0,73664863109	
198	0,736511731658	
199	0,736379045325	
200	0,736250515651	
201	0,736126087168	
202	0,73600570536	
203	0,735889316636	
204	0,735776868314	
205	0,735668308598	
206	0,735563586556	
207	0,735462652101	
208	0,735365455972	
209	0,735271949716	
210	0,735182085667	
211	0,735095816928	
212	0,735013097357	
213	0,734933881544	
214	0,734858124801	
215	0,734785783139	
216	0,734716813256	
217	0,73465117252	
218	0,734588818955	
219	0,734529711225	
220	0,734473808618	
221	0,734421071036	
222	0,734371458977	
223	0,734324933523	
224	0,734281456329	
225	0,734240989606	
226	0,734203496113	
227	0,734168939138	
228	0,734137282496	
229	0,734108490508	
230	0,734082527994	
231	0,734059360262	
232	0,734038953096	
233	0,734021272745	
234	0,734006285914	
235	0,733993959754	
236	0,733984261849	
237	0,733977160213	
238	0,733972623271	
239	0,733970619859	
240	0,73397111921	
241	0,733974090947	
242	0,733979505072	
243	0,733987331962	
244	0,733997542356	
245	0,734010107351	
246	0,734024998392	
247	0,734042187265	
248	0,73406164609	
249	0,734083347312	
250	0,734107263697	
251	0,734133368321	
252	0,734161634569	
253	0,734192036121	
254	0,734224546953	
255	0,734259141324	
256	0,734295793776	
257	0,734334479123	
258	0,734375172448	
259	0,734417849097	
260	0,734462484672	
261	0,734509055027	
262	0,734557536262	
263	0,734607904718	
264	0,73466013697	
265	0,734714209827	
266	0,734770100322	
267	0,734827785709	
268	0,73488724346	
269	0,734948451257	
270	0,735011386992	
271	0,735076028759	
272	0,735142354852	
273	0,735210343758	
274	0,735279974156	
275	0,735351224915	
276	0,735424075082	
277	0,735498503888	
278	0,735574490737	
279	0,735652015207	
280	0,735731057044	
281	0,735811596159	
282	0,735893612626	
283	0,735977086677	
284	0,736061998701	
285	0,736148329239	
286	0,73623605898	
287	0,736325168762	
288	0,736415639565	
289	0,736507452511	
290	0,73660058886	
291	0,736695030007	
292	0,736790757481	
293	0,73688775294	
294	0,736985998171	
295	0,737085475087	
296	0,737186165722	
297	0,737288052233	
298	0,737391116895	
299	0,737495342099	
300	0,73760071035	
301	0,737707204266	
302	0,737814806574	
303	0,737923500111	
304	0,738033267819	
305	0,738144092744	
306	0,738255958036	
307	0,738368846944	
308	0,738482742816	
309	0,7385976291	
310	0,738713489336	
311	0,738830307161	
312	0,738948066302	
313	0,739066750578	
314	0,739186343898	
315	0,739306830259	
316	0,739428193743	
317	0,739550418519	
318	0,739673488839	
319	0,739797389037	
320	0,73992210353	
321	0,740047616812	
322	0,74017391346	
323	0,740300978126	
324	0,740428795538	
325	0,740557350502	
326	0,740686627895	
327	0,740816612671	
328	0,740947289855	
329	0,741078644541	
330	0,741210661896	
331	0,741343327157	
332	0,741476625628	
333	0,74161054268	
334	0,741745063753	
335	0,741880174352	
336	0,742015860047	
337	0,742152106473	
338	0,742288899328	
339	0,742426224374	
340	0,742564067434	
341	0,742702414394	
342	0,742841251201	
343	0,74298056386	
344	0,743120338439	
345	0,743260561063	
346	0,743401217916	
347	0,74354229524	
348	0,743683779334	
349	0,743825656555	
350	0,743967913316	
351	0,744110536085	
