Época	Error de test	Error train	Array de pesos
0	0,260089686099	0,307407407407	
1	0,260089686099	0,303703703704	
2	0,237668161435	0,274074074074	
3	0,206278026906	0,259259259259	
4	0,192825112108	0,251851851852	
5	0,201793721973	0,244444444444	
6	0,219730941704	0,244444444444	
7	0,22869955157	0,240740740741	
8	0,22869955157	0,233333333333	
9	0,224215246637	0,22962962963	
10	0,22869955157	0,225925925926	
11	0,22869955157	0,225925925926	
12	0,22869955157	0,225925925926	
13	0,224215246637	0,218518518519	
14	0,224215246637	0,218518518519	
15	0,219730941704	0,218518518519	
16	0,219730941704	0,222222222222	
17	0,215246636771	0,222222222222	
18	0,210762331839	0,222222222222	
19	0,215246636771	0,225925925926	
20	0,219730941704	0,225925925926	
21	0,219730941704	0,225925925926	
22	0,219730941704	0,222222222222	
23	0,219730941704	0,222222222222	
24	0,219730941704	0,225925925926	
25	0,219730941704	0,225925925926	
26	0,219730941704	0,225925925926	
27	0,219730941704	0,225925925926	
28	0,219730941704	0,225925925926	
29	0,219730941704	0,225925925926	
30	0,219730941704	0,225925925926	
31	0,219730941704	0,225925925926	
32	0,219730941704	0,225925925926	
33	0,219730941704	0,222222222222	
34	0,219730941704	0,222222222222	
35	0,219730941704	0,222222222222	
36	0,219730941704	0,222222222222	
37	0,224215246637	0,218518518519	
38	0,224215246637	0,218518518519	
39	0,224215246637	0,218518518519	
40	0,224215246637	0,218518518519	
41	0,224215246637	0,218518518519	
42	0,224215246637	0,218518518519	
43	0,224215246637	0,218518518519	
44	0,224215246637	0,218518518519	
45	0,224215246637	0,218518518519	
46	0,224215246637	0,218518518519	
47	0,224215246637	0,218518518519	
48	0,224215246637	0,218518518519	
49	0,219730941704	0,218518518519	
50	0,219730941704	0,218518518519	
51	0,219730941704	0,218518518519	
52	0,219730941704	0,222222222222	
53	0,219730941704	0,222222222222	
54	0,224215246637	0,222222222222	
55	0,224215246637	0,222222222222	
56	0,224215246637	0,222222222222	
57	0,219730941704	0,218518518519	
58	0,215246636771	0,218518518519	
59	0,215246636771	0,214814814815	
60	0,215246636771	0,214814814815	
61	0,215246636771	0,218518518519	
62	0,215246636771	0,214814814815	
63	0,215246636771	0,211111111111	
64	0,215246636771	0,211111111111	
65	0,215246636771	0,211111111111	
66	0,215246636771	0,214814814815	
67	0,215246636771	0,211111111111	
68	0,215246636771	0,211111111111	
69	0,215246636771	0,211111111111	
70	0,215246636771	0,211111111111	
71	0,215246636771	0,211111111111	
72	0,215246636771	0,214814814815	
73	0,219730941704	0,214814814815	
74	0,219730941704	0,211111111111	
75	0,219730941704	0,211111111111	
76	0,219730941704	0,211111111111	
77	0,219730941704	0,211111111111	
78	0,219730941704	0,211111111111	
79	0,219730941704	0,214814814815	
80	0,219730941704	0,214814814815	
81	0,219730941704	0,214814814815	
82	0,224215246637	0,214814814815	
83	0,224215246637	0,211111111111	
84	0,224215246637	0,211111111111	
85	0,224215246637	0,211111111111	
86	0,224215246637	0,207407407407	
87	0,224215246637	0,207407407407	
88	0,224215246637	0,203703703704	
89	0,224215246637	0,203703703704	
90	0,224215246637	0,2	
91	0,224215246637	0,2	
92	0,224215246637	0,2	
93	0,219730941704	0,196296296296	
94	0,219730941704	0,196296296296	
95	0,219730941704	0,196296296296	
96	0,219730941704	0,196296296296	
97	0,219730941704	0,196296296296	
98	0,219730941704	0,196296296296	
99	0,219730941704	0,196296296296	
100	0,224215246637	0,196296296296	
101	0,224215246637	0,196296296296	
102	0,224215246637	0,196296296296	
103	0,224215246637	0,196296296296	
104	0,224215246637	0,196296296296	
105	0,224215246637	0,196296296296	
106	0,224215246637	0,196296296296	
107	0,224215246637	0,196296296296	
108	0,224215246637	0,196296296296	
109	0,224215246637	0,196296296296	
110	0,224215246637	0,196296296296	
111	0,224215246637	0,2	
112	0,219730941704	0,2	
113	0,219730941704	0,2	
114	0,219730941704	0,2	
115	0,224215246637	0,196296296296	
116	0,22869955157	0,196296296296	
117	0,22869955157	0,196296296296	
118	0,22869955157	0,196296296296	
119	0,22869955157	0,196296296296	
120	0,22869955157	0,196296296296	
121	0,22869955157	0,196296296296	
122	0,22869955157	0,196296296296	
123	0,22869955157	0,196296296296	
124	0,22869955157	0,192592592593	
125	0,22869955157	0,192592592593	
