Época	Error de test	Error train	Array de pesos
0	0,0573476702509	0,0386904761905	
1	0,0573476702509	0,0357142857143	
2	0,0573476702509	0,0327380952381	
3	0,0573476702509	0,0297619047619	
4	0,0573476702509	0,0297619047619	
5	0,0573476702509	0,0267857142857	
6	0,0537634408602	0,0267857142857	
7	0,0537634408602	0,0267857142857	
8	0,0537634408602	0,0267857142857	
9	0,0537634408602	0,0267857142857	
10	0,0537634408602	0,0267857142857	
11	0,0537634408602	0,0267857142857	
12	0,0537634408602	0,0267857142857	
13	0,0537634408602	0,0238095238095	
14	0,0537634408602	0,0238095238095	
15	0,0537634408602	0,0238095238095	
16	0,0537634408602	0,0238095238095	
17	0,0537634408602	0,0238095238095	
18	0,0537634408602	0,0238095238095	
19	0,0537634408602	0,0238095238095	
20	0,0537634408602	0,0238095238095	
21	0,0537634408602	0,0238095238095	
22	0,0537634408602	0,0238095238095	
23	0,0537634408602	0,0267857142857	
24	0,0537634408602	0,0267857142857	
25	0,0537634408602	0,0267857142857	
