Época	Error cuadrático	Array de pesos
0	1,0276332995	
1	1,02610694902	
2	1,0246179419	
3	1,02316562397	
4	1,0217493337	
5	1,02036840367	
6	1,01902216183	
7	1,01770993283	
8	1,0164310392	
9	1,01518480251	
10	1,01397054447	
11	1,01278758793	
12	1,01163525787	
13	1,01051288231	
14	1,00941979314	
15	1,00835532692	
16	1,0073188256	
17	1,0063096372	
18	1,00532711644	
19	1,00437062528	
20	1,00343953348	
21	1,002533219	
22	1,00165106851	
23	1,00079247769	
24	0,999956851599	
25	0,99914360496	
26	0,998352162417	
27	0,997581958751	
28	0,996832439059	
29	0,996103058911	
30	0,995393284465	
31	0,994702592559	
32	0,994030470779	
33	0,993376417493	
34	0,992739941873	
35	0,992120563885	
36	0,991517814269	
37	0,990931234491	
38	0,990360376686	
39	0,989804803582	
40	0,989264088412	
41	0,988737814809	
42	0,988225576695	
43	0,987726978154	
44	0,987241633305	
45	0,986769166153	
46	0,986309210445	
47	0,985861409514	
48	0,98542541612	
49	0,985000892281	
50	0,984587509106	
51	0,984184946624	
52	0,983792893606	
53	0,98341104739	
54	0,983039113698	
55	0,982676806463	
56	0,982323847643	
57	0,981979967041	
58	0,981644902128	
59	0,981318397859	
60	0,981000206498	
61	0,980690087438	
62	0,980387807024	
63	0,980093138382	
64	0,979805861243	
65	0,979525761775	
66	0,979252632413	
67	0,978986271695	
68	0,978726484098	
69	0,978473079877	
70	0,978225874908	
71	0,977984690532	
72	0,977749353405	
73	0,977519695349	
74	0,977295553203	
75	0,977076768682	
76	0,97686318824	
77	0,976654662927	
78	0,97645104826	
79	0,976252204091	
80	0,976057994481	
81	0,975868287572	
82	0,975682955468	
83	0,975501874118	
84	0,975324923197	
85	0,975151985995	
86	0,97498294931	
87	0,974817703338	
88	0,974656141571	
89	0,974498160695	
90	0,974343660492	
91	0,974192543746	
92	0,974044716147	
93	0,973900086205	
94	0,973758565156	
95	0,973620066885	
96	0,973484507836	
97	0,973351806935	
98	0,973221885512	
99	0,973094667225	
100	0,972970077984	
101	0,972848045883	
102	0,972728501131	
103	0,972611375982	
104	0,97249660467	
105	0,97238412335	
106	0,972273870032	
107	0,972165784523	
108	0,972059808371	
109	0,971955884809	
110	0,971853958699	
111	0,97175397648	
112	0,971655886119	
113	0,97155963706	
114	0,971465180178	
115	0,971372467733	
116	0,97128145332	
117	0,971192091835	
118	0,971104339424	
119	0,971018153449	
120	0,970933492446	
121	0,970850316083	
122	0,970768585133	
123	0,970688261428	
124	0,970609307831	
125	0,970531688199	
126	0,970455367353	
127	0,970380311044	
128	0,970306485928	
129	0,970233859528	
130	0,970162400214	
131	0,970092077171	
132	0,970022860373	
133	0,969954720557	
134	0,9698876292	
135	0,969821558493	
136	0,969756481317	
137	0,969692371224	
138	0,969629202411	
139	0,9695669497	
140	0,969505588518	
141	0,96944509488	
142	0,969385445364	
143	0,969326617097	
144	0,969268587735	
145	0,969211335446	
146	0,969154838894	
147	0,969099077223	
148	0,969044030038	
149	0,968989677395	
150	0,968935999781	
151	0,968882978104	
152	0,968830593676	
153	0,968778828204	
